0 0
0.0078125 -0.0291022
0.015625 -0.056221
0.0234375 -0.0815499
0.03125 -0.105299
0.0390625 -0.127714
0.046875 -0.149064
0.0546875 -0.169617
0.0625 -0.189604
0.0703125 -0.209187
0.078125 -0.228438
0.0859375 -0.247332
0.09375 -0.265755
0.101562 -0.283518
0.109375 -0.300385
0.117188 -0.316092
0.125 -0.330373
0.132812 -0.342981
0.140625 -0.353702
0.148438 -0.362371
0.15625 -0.368881
0.164062 -0.373189
0.171875 -0.375317
0.179688 -0.375351
0.1875 -0.373431
0.195312 -0.369744
0.203125 -0.364511
0.210938 -0.357975
0.21875 -0.350384
0.226562 -0.341981
0.234375 -0.332994
0.242188 -0.32363
0.25 -0.314063
0.257812 -0.304439
0.265625 -0.294872
0.273438 -0.285445
0.28125 -0.276215
0.289062 -0.267213
0.296875 -0.258454
0.304688 -0.249934
0.3125 -0.241641
0.320312 -0.233553
0.328125 -0.225644
0.335938 -0.217888
0.34375 -0.210256
0.351562 -0.202723
0.359375 -0.195265
0.367188 -0.187861
0.375 -0.180492
0.382812 -0.173145
0.390625 -0.165808
0.398438 -0.158472
0.40625 -0.151129
0.414062 -0.143776
0.421875 -0.136408
0.429688 -0.129024
0.4375 -0.121622
0.445312 -0.114202
0.453125 -0.106764
0.460938 -0.0993077
0.46875 -0.0918331
0.476562 -0.0843404
0.484375 -0.0768296
0.492188 -0.0693006
0.5 -0.061753
0.507812 -0.0541864
0.515625 -0.0465999
0.523438 -0.0389925
0.53125 -0.0313632
0.539062 -0.0237105
0.546875 -0.0160329
0.554688 -0.00832864
0.5625 -0.000595845
0.570312 0.00716756
0.578125 0.0149638
0.585938 0.0227954
0.59375 0.0306649
0.601562 0.0385751
0.609375 0.046529
0.617188 0.0545299
0.625 0.0625813
0.632812 0.0706869
0.640625 0.0788509
0.648438 0.0870774
0.65625 0.0953711
0.664062 0.103737
0.671875 0.11218
0.679688 0.120705
0.6875 0.129317
0.695312 0.138022
0.703125 0.146825
0.710938 0.155731
0.71875 0.164742
0.726562 0.173862
0.734375 0.183093
0.742188 0.192435
0.75 0.201885
0.757812 0.211438
0.765625 0.221086
0.773438 0.230818
0.78125 0.240618
0.789062 0.250466
0.796875 0.260336
0.804688 0.270198
0.8125 0.280017
0.820312 0.289749
0.828125 0.299349
0.835938 0.308765
0.84375 0.317938
0.851562 0.326809
0.859375 0.335312
0.867188 0.343383
0.875 0.350962
0.882812 0.357997
0.890625 0.364468
0.898438 0.370412
0.90625 0.375982
0.914062 0.38154
0.921875 0.387796
0.929688 0.395997
0.9375 0.408133
0.945312 0.427098
0.953125 0.456684
0.960938 0.501245
0.96875 0.564872
0.976562 0.650001
0.984375 0.755653
0.992188 0.875934
1 1
