0 0
0.015625 0.0847994
0.03125 0.14953
0.046875 0.196817
0.0625 0.23099
0.078125 0.25661
0.09375 0.276982
0.109375 0.293715
0.125 0.307141
0.140625 0.316982
0.15625 0.322862
0.171875 0.324568
0.1875 0.322135
0.203125 0.315847
0.21875 0.306195
0.234375 0.293805
0.25 0.279364
0.265625 0.263537
0.28125 0.246912
0.296875 0.229958
0.3125 0.213008
0.328125 0.196268
0.34375 0.179838
0.359375 0.163738
0.375 0.14794
0.390625 0.132388
0.40625 0.11702
0.421875 0.101776
0.4375 0.0866074
0.453125 0.071475
0.46875 0.0563507
0.484375 0.0412139
0.5 0.0260493
0.515625 0.010845
0.53125 -0.00440977
0.546875 -0.0197252
0.5625 -0.0351116
0.578125 -0.0505788
0.59375 -0.0661356
0.609375 -0.0817881
0.625 -0.0975384
0.640625 -0.113382
0.65625 -0.129309
0.671875 -0.145297
0.6875 -0.161323
0.703125 -0.177362
0.71875 -0.193409
0.734375 -0.209506
0.75 -0.225795
0.765625 -0.24258
0.78125 -0.260411
0.796875 -0.28013
0.8125 -0.302825
0.828125 -0.329564
0.84375 -0.36077
0.859375 -0.395202
0.875 -0.428708
0.890625 -0.453428
0.90625 -0.458531
0.921875 -0.433464
0.9375 -0.373294
0.953125 -0.283287
0.96875 -0.178735
0.984375 -0.0790497
1 0
