0 0
0.0078125 -0.00581371
0.015625 -0.0114286
0.0234375 -0.0168613
0.03125 -0.0221272
0.0390625 -0.0272409
0.046875 -0.0322162
0.0546875 -0.0370658
0.0625 -0.0418019
0.0703125 -0.0464356
0.078125 -0.0509776
0.0859375 -0.0554379
0.09375 -0.0598256
0.101562 -0.0641494
0.109375 -0.0684175
0.117188 -0.0726371
0.125 -0.0768153
0.132812 -0.0809582
0.140625 -0.0850717
0.148438 -0.0891609
0.15625 -0.0932304
0.164062 -0.0972842
0.171875 -0.101326
0.179688 -0.105358
0.1875 -0.109383
0.195312 -0.113402
0.203125 -0.117417
0.210938 -0.121427
0.21875 -0.125433
0.226562 -0.129434
0.234375 -0.133427
0.242188 -0.13741
0.25 -0.141381
0.257812 -0.145335
0.265625 -0.149268
0.273438 -0.153175
0.28125 -0.157048
0.289062 -0.160883
0.296875 -0.16467
0.304688 -0.168402
0.3125 -0.172069
0.320312 -0.175663
0.328125 -0.179171
0.335938 -0.182584
0.34375 -0.18589
0.351562 -0.189076
0.359375 -0.19213
0.367188 -0.195038
0.375 -0.197786
0.382812 -0.200361
0.390625 -0.202749
0.398438 -0.204935
0.40625 -0.206904
0.414062 -0.208642
0.421875 -0.210134
0.429688 -0.211367
0.4375 -0.212326
0.445312 -0.212999
0.453125 -0.213371
0.460938 -0.213431
0.46875 -0.213167
0.476562 -0.212568
0.484375 -0.211625
0.492188 -0.210328
0.5 -0.208669
0.507812 -0.206643
0.515625 -0.204242
0.523438 -0.201464
0.53125 -0.198304
0.539062 -0.194762
0.546875 -0.190836
0.554688 -0.186529
0.5625 -0.181841
0.570312 -0.176776
0.578125 -0.171339
0.585938 -0.165536
0.59375 -0.159373
0.601562 -0.152857
0.609375 -0.145997
0.617188 -0.138802
0.625 -0.131281
0.632812 -0.123444
0.640625 -0.1153
0.648438 -0.10686
0.65625 -0.0981317
0.664062 -0.089125
0.671875 -0.0798471
0.679688 -0.0703048
0.6875 -0.0605032
0.695312 -0.0504455
0.703125 -0.0401329
0.710938 -0.0295636
0.71875 -0.0187331
0.726562 -0.00763325
0.734375 0.00374827
0.742188 0.0154283
0.75 0.0274287
0.757812 0.0397774
0.765625 0.0525085
0.773438 0.0656633
0.78125 0.0792906
0.789062 0.0934477
0.796875 0.108201
0.804688 0.123625
0.8125 0.139805
0.820312 0.156837
0.828125 0.174825
0.835938 0.193884
0.84375 0.214136
0.851562 0.235713
0.859375 0.25875
0.867188 0.283388
0.875 0.309768
0.882812 0.338026
0.890625 0.368291
0.898438 0.40068
0.90625 0.435288
0.914062 0.472183
0.921875 0.511402
0.929688 0.552936
0.9375 0.596726
0.945312 0.642658
0.953125 0.69055
0.960938 0.740152
0.96875 0.791138
0.976562 0.843113
0.984375 0.895608
0.992188 0.948095
1 1
