0 0
0.015625 -0.0443098
0.03125 -0.0837659
0.046875 -0.119748
0.0625 -0.153722
0.078125 -0.186801
0.09375 -0.219265
0.109375 -0.250445
0.125 -0.278977
0.140625 -0.303225
0.15625 -0.321686
0.171875 -0.333324
0.1875 -0.337769
0.203125 -0.335388
0.21875 -0.327184
0.234375 -0.314559
0.25 -0.299036
0.265625 -0.281997
0.28125 -0.264523
0.296875 -0.247331
0.3125 -0.230798
0.328125 -0.215039
0.34375 -0.199997
0.359375 -0.185528
0.375 -0.17146
0.390625 -0.157638
0.40625 -0.143936
0.421875 -0.130266
0.4375 -0.11657
0.453125 -0.102817
0.46875 -0.08899
0.484375 -0.0750836
0.5 -0.0610949
0.515625 -0.0470219
0.53125 -0.0328609
0.546875 -0.0186054
0.5625 -0.00424571
0.578125 0.0102313
0.59375 0.0248425
0.609375 0.0396085
0.625 0.0545538
0.640625 0.0697068
0.65625 0.0850993
0.671875 0.100766
0.6875 0.116741
0.703125 0.133056
0.71875 0.149734
0.734375 0.16678
0.75 0.184174
0.765625 0.201859
0.78125 0.21973
0.796875 0.237624
0.8125 0.255314
0.828125 0.272508
0.84375 0.288854
0.859375 0.303952
0.875 0.317385
0.890625 0.32882
0.90625 0.338416
0.921875 0.348282
0.9375 0.366282
0.953125 0.412306
0.96875 0.520864
0.984375 0.723625
1 1
