0 0
0.03125 0.0489717
0.0625 0.0876927
0.09375 0.117219
0.125 0.138788
0.15625 0.153642
0.1875 0.162904
0.21875 0.167502
0.25 0.16813
0.28125 0.16526
0.3125 0.15916
0.34375 0.149939
0.375 0.137589
0.40625 0.122031
0.4375 0.103158
0.46875 0.0808745
0.5 0.0551409
0.53125 0.0260219
0.5625 -0.00625567
0.59375 -0.041232
0.625 -0.0781304
0.65625 -0.115764
0.6875 -0.15245
0.71875 -0.18595
0.75 -0.213502
0.78125 -0.231996
0.8125 -0.23835
0.84375 -0.230107
0.875 -0.206159
0.90625 -0.167358
0.9375 -0.116724
0.96875 -0.0590538
1 0
