0 0
0.03125 0.0666192
0.0625 0.106947
0.09375 0.132982
0.125 0.15326
0.15625 0.170306
0.1875 0.182937
0.21875 0.189154
0.25 0.187662
0.28125 0.17838
0.3125 0.162419
0.34375 0.14166
0.375 0.118141
0.40625 0.0935272
0.4375 0.0688539
0.46875 0.044567
0.5 0.020714
0.53125 -0.0028448
0.5625 -0.0262955
0.59375 -0.0498238
0.625 -0.0736621
0.65625 -0.0982235
0.6875 -0.124283
0.71875 -0.153037
0.75 -0.185591
0.78125 -0.221156
0.8125 -0.253734
0.84375 -0.269476
0.875 -0.250528
0.90625 -0.189669
0.9375 -0.10524
0.96875 -0.0329645
1 0
